5.72,-8.32394e+139,17.16,9.5884e+141
5.73,-5.08785e+139,17.19,9.52657e+141
5.74,-1.82027e+139,17.22,9.46467e+141
5.75,1.46598e+139,17.25,9.40306e+141
5.76,4.75795e+139,17.28,9.34213e+141
5.77,8.04262e+139,17.31,9.28222e+141
5.78,1.1307e+140,17.34,9.2237e+141
5.79,1.4538e+140,17.37,9.16689e+141
5.8,1.77228e+140,17.4,9.11212e+141
5.81,2.08486e+140,17.43,9.0597e+141
5.82,2.39028e+140,17.46,9.00991e+141
5.83,2.68731e+140,17.49,8.96304e+141
5.84,2.97474e+140,17.52,8.91934e+141
5.85,3.2514e+140,17.55,8.87907e+141
5.86,3.51617e+140,17.58,8.84247e+141
5.87,3.76794e+140,17.61,8.80973e+141
5.88,4.00569e+140,17.64,8.78109e+141
5.89,4.22842e+140,17.67,8.75671e+141
5.9,4.43519e+140,17.7,8.73678e+141
5.91,4.62514e+140,17.73,8.72147e+141
5.92,4.79745e+140,17.76,8.71092e+141
5.93,4.95139e+140,17.79,8.70527e+141
5.94,5.08628e+140,17.82,8.70465e+141
5.95,5.20153e+140,17.85,8.70918e+141
5.96,5.29661e+140,17.88,8.71894e+141
5.97,5.37107e+140,17.91,8.73405e+141
5.98,5.42456e+140,17.94,8.75457e+141
5.99,5.45679e+140,17.97,8.78057e+141
6,5.46756e+140,18,8.81212e+141
6.01,5.45676e+140,18.03,8.84927e+141
6.02,5.42435e+140,18.06,8.89204e+141
6.03,5.37041e+140,18.09,8.94046e+141
6.04,5.29506e+140,18.12,8.99454e+141
6.05,5.19853e+140,18.15,9.05429e+141
6.06,5.08114e+140,18.18,9.11968e+141
6.07,4.94328e+140,18.21,9.1907e+141
6.08,4.78544e+140,18.24,9.2673e+141
6.09,4.60816e+140,18.27,9.34943e+141
6.1,4.41208e+140,18.3,9.43701e+141
6.11,4.19793e+140,18.33,9.52996e+141
6.12,3.96649e+140,18.36,9.62817e+141
6.13,3.71861e+140,18.39,9.73152e+141
6.14,3.45524e+140,18.42,9.83986e+141
6.15,3.17735e+140,18.45,9.95304e+141
6.16,2.886e+140,18.48,1.00709e+142
6.17,2.5823e+140,18.51,1.01931e+142
6.18,2.26741e+140,18.54,1.03196e+142
6.19,1.94255e+140,18.57,1.045e+142
6.2,1.60896e+140,18.6,1.05842e+142
6.21,1.26794e+140,18.63,1.07217e+142
6.22,9.20808e+139,18.66,1.08623e+142
6.23,5.68928e+139,18.69,1.10056e+142
6.24,2.13674e+139,18.72,1.11512e+142
6.25,-1.4356e+139,18.75,1.12988e+142
6.26,-5.01366e+139,18.78,1.14479e+142
6.27,-8.5833e+139,18.81,1.15982e+142
6.28,-1.21303e+140,18.84,1.1749e+142
6.29,-1.56407e+140,18.87,1.19001e+142
6.3,-1.91004e+140,18.9,1.20508e+142
6.31,-2.24955e+140,18.93,1.22006e+142
6.32,-2.58124e+140,18.96,1.23491e+142
6.33,-2.90377e+140,18.99,1.24957e+142
6.34,-3.21584e+140,19.02,1.26398e+142
6.35,-3.51618e+140,19.05,1.2781e+142
6.36,-3.80356e+140,19.08,1.29186e+142
6.37,-4.07681e+140,19.11,1.30522e+142
6.38,-4.33479e+140,19.14,1.31812e+142
6.39,-4.57645e+140,19.17,1.33052e+142
6.4,-4.80076e+140,19.2,1.34235e+142
6.41,-5.0068e+140,19.23,1.35358e+142
6.42,-5.19369e+140,19.26,1.36415e+142
6.43,-5.36062e+140,19.29,1.37403e+142
6.44,-5.50688e+140,19.32,1.38318e+142
6.45,-5.63182e+140,19.35,1.39156e+142
6.46,-5.73488e+140,19.38,1.39915e+142
6.47,-5.81559e+140,19.41,1.4059e+142
6.48,-5.87356e+140,19.44,1.41181e+142
6.49,-5.90848e+140,19.47,1.41685e+142
6.5,-5.92015e+140,19.5,1.42101e+142
6.51,-5.90845e+140,19.53,1.42429e+142
6.52,-5.87335e+140,19.56,1.42667e+142
6.53,-5.81493e+140,19.59,1.42818e+142
6.54,-5.73333e+140,19.62,1.4288e+142
6.55,-5.62882e+140,19.65,1.42856e+142
6.56,-5.50174e+140,19.68,1.42747e+142
6.57,-5.35251e+140,19.71,1.42556e+142
6.58,-5.18167e+140,19.74,1.42285e+142
6.59,-4.98982e+140,19.77,1.41938e+142
6.6,-4.77766e+140,19.8,1.41518e+142
6.61,-4.54596e+140,19.83,1.41029e+142
6.62,-4.29559e+140,19.86,1.40476e+142
6.63,-4.02748e+140,19.89,1.39862e+142
6.64,-3.74263e+140,19.92,1.39194e+142
6.65,-3.44212e+140,19.95,1.38476e+142
6.66,-3.1271e+140,19.98,1.37713e+142
6.67,-2.79876e+140,20.01,1.3691e+142
6.68,-2.45837e+140,20.04,1.36074e+142
6.69,-2.10724e+140,20.07,1.35209e+142
6.7,-1.74672e+140,20.1,1.34322e+142
6.71,-1.37821e+140,20.13,1.33418e+142
6.72,-1.00315e+140,20.16,1.32502e+142
6.73,-6.22996e+139,20.19,1.3158e+142
6.74,-2.39245e+139,20.22,1.30658e+142
6.75,1.46598e+139,20.25,1.2974e+142
6.76,5.33013e+139,20.28,1.28832e+142
6.77,9.18473e+139,20.31,1.27938e+142
6.78,1.30145e+140,20.34,1.27064e+142
6.79,1.68042e+140,20.37,1.26214e+142
6.8,2.05387e+140,20.4,1.25393e+142
6.81,2.42031e+140,20.43,1.24604e+142
6.82,2.77827e+140,20.46,1.23852e+142
6.83,3.12631e+140,20.49,1.2314e+142
6.84,3.46302e+140,20.52,1.22472e+142
6.85,3.78703e+140,20.55,1.21852e+142
6.86,4.09703e+140,20.58,1.21283e+142
6.87,4.39174e+140,20.61,1.20767e+142
6.88,4.66997e+140,20.64,1.20307e+142
6.89,4.93055e+140,20.67,1.19906e+142
6.9,5.17241e+140,20.7,1.19566e+142
6.91,5.39454e+140,20.73,1.19289e+142
6.92,5.596e+140,20.76,1.19078e+142
6.93,5.77592e+140,20.79,1.18933e+142
6.94,5.93355e+140,20.82,1.18858e+142
6.95,6.06819e+140,20.85,1.18853e+142
6.96,6.17924e+140,20.88,1.18919e+142
6.97,6.26619e+140,20.91,1.19058e+142
6.98,6.32863e+140,20.94,1.19271e+142
6.99,6.36625e+140,20.97,1.19559e+142
7,6.37882e+140,21,1.19921e+142
7.01,6.36622e+140,21.03,1.2036e+142
7.02,6.32843e+140,21.06,1.20875e+142
7.03,6.26552e+140,21.09,1.21467e+142
7.04,6.17769e+140,21.12,1.22135e+142
7.05,6.06519e+140,21.15,1.22879e+142
7.06,5.92841e+140,21.18,1.237e+142
7.07,5.76782e+140,21.21,1.24597e+142
7.08,5.58398e+140,21.24,1.25569e+142
7.09,5.37756e+140,21.27,1.26615e+142
7.1,5.14931e+140,21.3,1.27735e+142
7.11,4.90007e+140,21.33,1.28926e+142
7.12,4.63077e+140,21.36,1.30189e+142
7.13,4.34241e+140,21.39,1.3152e+142
7.14,4.0361e+140,21.42,1.32918e+142
7.15,3.71297e+140,21.45,1.3438e+142
7.16,3.37428e+140,21.48,1.35904e+142
7.17,3.0213e+140,21.51,1.37488e+142
7.18,2.65541e+140,21.54,1.39128e+142
7.19,2.278e+140,21.57,1.4082e+142
7.2,1.89055e+140,21.6,1.42561e+142
7.21,1.49456e+140,21.63,1.44347e+142
7.22,1.09156e+140,21.66,1.46174e+142
7.23,6.83139e+139,21.69,1.48036e+142
7.24,2.70892e+139,21.72,1.49929e+142
7.25,-1.4356e+139,21.75,1.51847e+142
7.26,-5.58585e+139,21.78,1.53785e+142
7.27,-9.72541e+139,21.81,1.55737e+142
7.28,-1.38379e+140,21.84,1.57697e+142
7.29,-1.79069e+140,21.87,1.59658e+142
7.3,-2.19163e+140,21.9,1.61613e+142
7.31,-2.585e+140,21.93,1.63557e+142
7.32,-2.96923e+140,21.96,1.65481e+142
7.33,-3.34277e+140,21.99,1.67379e+142
7.34,-3.70412e+140,22.02,1.69244e+142
7.35,-4.0518e+140,22.05,1.71068e+142
7.36,-4.38442e+140,22.08,1.72844e+142
7.37,-4.70061e+140,22.11,1.74566e+142
7.38,-4.99907e+140,22.14,1.76225e+142
7.39,-5.27858e+140,22.17,1.77816e+142
7.4,-5.53799e+140,22.2,1.79331e+142
7.41,-5.7762e+140,22.23,1.80765e+142
7.42,-5.99223e+140,22.26,1.82111e+142
7.43,-6.18515e+140,22.29,1.83365e+142
7.44,-6.35415e+140,22.32,1.8452e+142
7.45,-6.49848e+140,22.35,1.85572e+142
7.46,-6.61751e+140,22.38,1.86517e+142
7.47,-6.71071e+140,22.41,1.87351e+142
7.48,-6.77763e+140,22.44,1.88072e+142
7.49,-6.81794e+140,22.47,1.88678e+142
7.5,-6.83141e+140,22.5,1.89166e+142
7.51,-6.81791e+140,22.53,1.89536e+142
7.52,-6.77743e+140,22.56,1.89788e+142
7.53,-6.71005e+140,22.59,1.89921e+142
7.54,-6.61596e+140,22.62,1.89938e+142
7.55,-6.49548e+140,22.65,1.8984e+142
7.56,-6.349e+140,22.68,1.8963e+142
7.57,-6.17704e+140,22.71,1.8931e+142
7.58,-5.98021e+140,22.74,1.88884e+142
7.59,-5.75922e+140,22.77,1.88357e+142
7.6,-5.51488e+140,22.8,1.87734e+142
7.61,-5.2481e+140,22.83,1.8702e+142
7.62,-4.95987e+140,22.86,1.8622e+142
7.63,-4.65128e+140,22.89,1.85341e+142
7.64,-4.32349e+140,22.92,1.84389e+142
7.65,-3.97775e+140,22.95,1.83372e+142
7.66,-3.61538e+140,22.98,1.82295e+142
7.67,-3.23777e+140,23.01,1.81167e+142
7.68,-2.84637e+140,23.04,1.79995e+142
7.69,-2.4427e+140,23.07,1.78785e+142
7.7,-2.02831e+140,23.1,1.77546e+142
7.71,-1.60483e+140,23.13,1.76285e+142
7.72,-1.1739e+140,23.16,1.75009e+142
7.73,-7.37207e+139,23.19,1.73726e+142
7.74,-2.96464e+139,23.22,1.72442e+142
7.75,1.46598e+139,23.25,1.71164e+142
7.76,5.90231e+139,23.28,1.699e+142
7.77,1.03268e+140,23.31,1.68656e+142
7.78,1.4722e+140,23.34,1.67438e+142
7.79,1.90704e+140,23.37,1.66252e+142
7.8,2.33547e+140,23.4,1.65105e+142
7.81,2.75577e+140,23.43,1.64e+142
7.82,3.16627e+140,23.46,1.62945e+142
7.83,3.56531e+140,23.49,1.61943e+142
7.84,3.95129e+140,23.52,1.60999e+142
7.85,4.32265e+140,23.55,1.60118e+142
7.86,4.67788e+140,23.58,1.59304e+142
7.87,5.01554e+140,23.61,1.5856e+142
7.88,5.33425e+140,23.64,1.57891e+142
7.89,5.63269e+140,23.67,1.57299e+142
7.9,5.90964e+140,23.7,1.56787e+142
7.91,6.16394e+140,23.73,1.56359e+142
7.92,6.39454e+140,23.76,1.56016e+142
7.93,6.60046e+140,23.79,1.55762e+142
7.94,6.78082e+140,23.82,1.55597e+142
7.95,6.93485e+140,23.85,1.55525e+142
7.96,7.06187e+140,23.88,1.55546e+142
7.97,7.16131e+140,23.91,1.55663e+142
7.98,7.2327e+140,23.94,1.55876e+142
7.99,7.27571e+140,23.97,1.56186e+142
8,7.29008e+140,24,1.56595e+142
8.01,7.27568e+140,24.03,1.57102e+142
8.02,7.2325e+140,24.06,1.57709e+142
8.03,7.16064e+140,24.09,1.58416e+142
8.04,7.06032e+140,24.12,1.59222e+142
8.05,6.93185e+140,24.15,1.60127e+142
8.06,6.77568e+140,24.18,1.61132e+142
8.07,6.59235e+140,24.21,1.62235e+142
8.08,6.38252e+140,24.24,1.63435e+142
8.09,6.14696e+140,24.27,1.64731e+142
8.1,5.88653e+140,24.3,1.66123e+142
8.11,5.60221e+140,24.33,1.67608e+142
8.12,5.29505e+140,24.36,1.69183e+142
8.13,4.96621e+140,24.39,1.70848e+142
8.14,4.61695e+140,24.42,1.72599e+142
8.15,4.2486e+140,24.45,1.74433e+142
8.16,3.86255e+140,24.48,1.76346e+142
8.17,3.4603e+140,24.51,1.78336e+142
8.18,3.0434e+140,24.54,1.80398e+142
8.19,2.61346e+140,24.57,1.82527e+142
8.2,2.17215e+140,24.6,1.84719e+142
8.21,1.72118e+140,24.63,1.86968e+142
8.22,1.26231e+140,24.66,1.89269e+142
8.23,7.9735e+139,24.69,1.91615e+142
8.24,3.28111e+139,24.72,1.94e+142
8.25,-1.4356e+139,24.75,1.96418e+142
8.26,-6.15803e+139,24.78,1.9886e+142
8.27,-1.08675e+140,24.81,2.01319e+142
8.28,-1.55454e+140,24.84,2.03787e+142
8.29,-2.01731e+140,24.87,2.06256e+142
8.3,-2.47323e+140,24.9,2.08718e+142
8.31,-2.92046e+140,24.93,2.11163e+142
8.32,-3.35723e+140,24.96,2.13582e+142
8.33,-3.78177e+140,24.99,2.15967e+142
8.34,-4.19239e+140,25.02,2.18308e+142
8.35,-4.58743e+140,25.05,2.20596e+142
8.36,-4.96528e+140,25.08,2.22822e+142
8.37,-5.32441e+140,25.11,2.24976e+142
8.38,-5.66335e+140,25.14,2.2705e+142
8.39,-5.98072e+140,25.17,2.29035e+142
8.4,-6.27521e+140,25.2,2.30922e+142
8.41,-6.54561e+140,25.23,2.32704e+142
8.42,-6.79077e+140,25.26,2.34372e+142
8.43,-7.00969e+140,25.29,2.3592e+142
8.44,-7.20141e+140,25.32,2.37341e+142
8.45,-7.36514e+140,25.35,2.3863e+142
8.46,-7.50014e+140,25.38,2.3978e+142
8.47,-7.60583e+140,25.41,2.40788e+142
8.48,-7.6817e+140,25.44,2.4165e+142
8.49,-7.7274e+140,25.47,2.42363e+142
8.5,-7.74267e+140,25.5,2.42926e+142
8.51,-7.72737e+140,25.53,2.43336e+142
8.52,-7.6815e+140,25.56,2.43594e+142
8.53,-7.60517e+140,25.59,2.43701e+142
8.54,-7.4986e+140,25.62,2.43658e+142
8.55,-7.36214e+140,25.65,2.43468e+142
8.56,-7.19627e+140,25.68,2.43133e+142
8.57,-7.00158e+140,25.71,2.42658e+142
8.58,-6.77875e+140,25.74,2.42048e+142
8.59,-6.52862e+140,25.77,2.41308e+142
8.6,-6.25211e+140,25.8,2.40445e+142
8.61,-5.95024e+140,25.83,2.39465e+142
8.62,-5.62415e+140,25.86,2.38376e+142
8.63,-5.27508e+140,25.89,2.37186e+142
8.64,-4.90435e+140,25.92,2.35904e+142
8.65,-4.51337e+140,25.95,2.34537e+142
8.66,-4.10365e+140,25.98,2.33096e+142
8.67,-3.67677e+140,26.01,2.31588e+142
8.68,-3.23436e+140,26.04,2.30025e+142
8.69,-2.77815e+140,26.07,2.28414e+142
8.7,-2.30991e+140,26.1,2.26767e+142
8.71,-1.83145e+140,26.13,2.25091e+142
8.72,-1.34465e+140,26.16,2.23397e+142
8.73,-8.51419e+139,26.19,2.21695e+142
8.74,-3.53682e+139,26.22,2.19991e+142
8.75,1.46598e+139,26.25,2.18297e+142
8.76,6.4745e+139,26.28,2.16621e+142
8.77,1.14689e+140,26.31,2.1497e+142
8.78,1.64295e+140,26.34,2.13353e+142
8.79,2.13366e+140,26.37,2.11777e+142
8.8,2.61706e+140,26.4,2.1025e+142
8.81,3.09123e+140,26.43,2.08779e+142
8.82,3.55426e+140,26.46,2.07371e+142
8.83,4.00431e+140,26.49,2.06031e+142
8.84,4.43957e+140,26.52,2.04766e+142
8.85,4.85828e+140,26.55,2.03581e+142
8.86,5.25874e+140,26.58,2.02481e+142
8.87,5.63934e+140,26.61,2.01472e+142
8.88,5.99853e+140,26.64,2.00557e+142
8.89,6.33483e+140,26.67,1.9974e+142
8.9,6.64686e+140,26.7,1.99026e+142
8.91,6.93334e+140,26.73,1.98418e+142
8.92,7.19308e+140,26.76,1.97919e+142
8.93,7.42499e+140,26.79,1.97531e+142
8.94,7.62809e+140,26.82,1.97259e+142
8.95,7.80151e+140,26.85,1.97103e+142
8.96,7.9445e+140,26.88,1.97065e+142
8.97,8.05643e+140,26.91,1.97149e+142
8.98,8.13678e+140,26.94,1.97354e+142
8.99,8.18517e+140,26.97,1.97682e+142
9,8.20133e+140,27,1.98135e+142
9.01,8.18514e+140,27.03,1.98713e+142
9.02,8.13658e+140,27.06,1.99416e+142
9.03,8.05576e+140,27.09,2.00245e+142
9.04,7.94295e+140,27.12,2.012e+142
9.05,7.79851e+140,27.15,2.0228e+142
9.06,7.62294e+140,27.18,2.03485e+142
9.07,7.41688e+140,27.21,2.04813e+142
9.08,7.18106e+140,27.24,2.06265e+142
9.09,6.91636e+140,27.27,2.07837e+142
9.1,6.62376e+140,27.3,2.09528e+142
9.11,6.30434e+140,27.33,2.11337e+142
9.12,5.95933e+140,27.36,2.13259e+142
9.13,5.59001e+140,27.39,2.15294e+142
9.14,5.19781e+140,27.42,2.17436e+142
9.15,4.78422e+140,27.45,2.19682e+142
9.16,4.35083e+140,27.48,2.22028e+142
9.17,3.89931e+140,27.51,2.24469e+142
9.18,3.4314e+140,27.54,2.27e+142
9.19,2.94892e+140,27.57,2.29616e+142
9.2,2.45374e+140,27.6,2.32309e+142
9.21,1.9478e+140,27.63,2.35073e+142
9.22,1.43307e+140,27.66,2.37902e+142
9.23,9.11562e+139,27.69,2.40787e+142
9.24,3.85329e+139,27.72,2.4372e+142
9.25,-1.4356e+139,27.75,2.46693e+142
9.26,-6.73022e+139,27.78,2.49696e+142
9.27,-1.20096e+140,27.81,2.5272e+142
9.28,-1.72529e+140,27.84,2.55755e+142
9.29,-2.24393e+140,27.87,2.58789e+142
9.3,-2.75482e+140,27.9,2.61814e+142
9.31,-3.25592e+140,27.93,2.64817e+142
9.32,-3.74522e+140,27.96,2.67787e+142
9.33,-4.22078e+140,27.99,2.70714e+142
9.34,-4.68067e+140,28.02,2.73584e+142
9.35,-5.12305e+140,28.05,2.76388e+142
9.36,-5.54614e+140,28.08,2.79112e+142
9.37,-5.94821e+140,28.11,2.81747e+142
9.38,-6.32763e+140,28.14,2.8428e+142
9.39,-6.68286e+140,28.17,2.86701e+142
9.4,-7.01244e+140,28.2,2.89e+142
9.41,-7.31501e+140,28.23,2.91166e+142
9.42,-7.58932e+140,28.26,2.93189e+142
9.43,-7.83422e+140,28.29,2.95062e+142
9.44,-8.04868e+140,28.32,2.96775e+142
9.45,-8.2318e+140,28.35,2.98322e+142
9.46,-8.38277e+140,28.38,2.99697e+142
9.47,-8.50095e+140,28.41,3.00893e+142
9.48,-8.58578e+140,28.44,3.01906e+142
9.49,-8.63686e+140,28.47,3.02733e+142
9.5,-8.65393e+140,28.5,3.03372e+142
9.51,-8.63683e+140,28.53,3.03821e+142
9.52,-8.58557e+140,28.56,3.04079e+142
9.53,-8.50028e+140,28.59,3.04149e+142
9.54,-8.38123e+140,28.62,3.04031e+142
9.55,-8.2288e+140,28.65,3.0373e+142
9.56,-8.04354e+140,28.68,3.03248e+142
9.57,-7.82611e+140,28.71,3.02592e+142
9.58,-7.5773e+140,28.74,3.01767e+142
9.59,-7.29802e+140,28.77,3.00781e+142
9.6,-6.98933e+140,28.8,2.99641e+142
9.61,-6.65238e+140,28.83,2.98356e+142
9.62,-6.28843e+140,28.86,2.96936e+142
9.63,-5.89888e+140,28.89,2.9539e+142
9.64,-5.4852e+140,28.92,2.93729e+142
9.65,-5.049e+140,28.95,2.91964e+142
9.66,-4.59193e+140,28.98,2.90106e+142
9.67,-4.11577e+140,29.01,2.88166e+142
9.68,-3.62236e+140,29.04,2.86157e+142
9.69,-3.11361e+140,29.07,2.8409e+142
9.7,-2.5915e+140,29.1,2.81977e+142
9.71,-2.05807e+140,29.13,2.7983e+142
9.72,-1.51541e+140,29.16,2.7766e+142
9.73,-9.6563e+139,29.19,2.7548e+142
9.74,-4.10901e+139,29.22,2.733e+142
9.75,1.46598e+139,29.25,2.71131e+142
9.76,7.04668e+139,29.28,2.68985e+142
9.77,1.26111e+140,29.31,2.66871e+142
9.78,1.81371e+140,29.34,2.648e+142
9.79,2.36028e+140,29.37,2.62781e+142
9.8,2.89866e+140,29.4,2.60823e+142
9.81,3.42668e+140,29.43,2.58935e+142
9.82,3.94226e+140,29.46,2.57124e+142
9.83,4.44332e+140,29.49,2.55399e+142
9.84,4.92785e+140,29.52,2.53767e+142
9.85,5.3939e+140,29.55,2.52235e+142
9.86,5.8396e+140,29.58,2.50809e+142
9.87,6.26314e+140,29.61,2.49495e+142
9.88,6.66281e+140,29.64,2.48298e+142
9.89,7.03696e+140,29.67,2.47224e+142
9.9,7.38409e+140,29.7,2.46276e+142
9.91,7.70275e+140,29.73,2.4546e+142
9.92,7.99162e+140,29.76,2.44779e+142
9.93,8.24952e+140,29.79,2.44236e+142
9.94,8.47535e+140,29.82,2.43836e+142
9.95,8.66817e+140,29.85,2.43579e+142
9.96,8.82713e+140,29.88,2.4347e+142
9.97,8.95154e+140,29.91,2.43509e+142
9.98,9.04085e+140,29.94,2.43699e+142
9.99,9.09463e+140,29.97,2.44041e+142
10,9.11259e+140,30,2.44537e+142
